case:concept:name;concept:name;start_timestamp;time:timestamp;org:resource
37;Revisar gases;2012-05-14 10:02:00;2012-05-14 10:05:00;Luis
37;Revisar amortiguacion y direccion;2012-05-14 10:02:00;2012-05-14 10:04:00;Hugo
37;Revisar luces;2012-05-14 10:03:00;2012-05-14 10:05:00;Paco
37;Entregar boleta;2012-05-14 10:03:00;2012-05-14 10:03:00;Isabel
37;Revisar frenos;2012-05-14 10:07:00;2012-05-14 10:12:00;Luis
37;Firmar revision tecnica;2012-05-14 10:15:00;2012-05-14 10:15:00;Alejandro
37;Entregar papeles a cliente;2012-05-14 10:17:00;2012-05-14 10:20:00;Diego
38;Ingresar datos vehiculo;2012-05-14 10:02:00;2012-05-14 10:02:00;Diego
38;Revisar gases;2012-05-14 10:04:00;2012-05-14 10:06:00;Hugo
38;Revisar luces;2012-05-14 10:04:00;2012-05-14 10:06:00;Juan
38;Revisar amortiguacion y direccion;2012-05-14 10:05:00;2012-05-14 10:07:00;Luis
38;Recibir pago cliente;2012-05-14 10:06:00;2012-05-14 10:07:00;Isabel
38;Entregar boleta;2012-05-14 10:08:00;2012-05-14 10:08:00;Isabel
38;Revisar frenos;2012-05-14 10:09:00;2012-05-14 10:14:00;Juan
38;Firmar revision tecnica;2012-05-14 10:17:00;2012-05-14 10:17:00;Alejandro
38;Entregar papeles a cliente;2012-05-14 10:19:00;2012-05-14 10:22:00;Isabel
39;Ingresar datos vehiculo;2012-05-14 10:02:00;2012-05-14 10:02:00;Isabel
39;Revisar gases;2012-05-14 10:04:00;2012-05-14 10:06:00;Luis
39;Revisar amortiguacion y direccion;2012-05-14 10:04:00;2012-05-14 10:06:00;Hugo
39;Recibir pago cliente;2012-05-14 10:04:00;2012-05-14 10:06:00;Diego
39;Revisar luces;2012-05-14 10:05:00;2012-05-14 10:07:00;Paco
39;Entregar boleta;2012-05-14 10:06:00;2012-05-14 10:06:00;Isabel
39;Revisar frenos;2012-05-14 10:09:00;2012-05-14 10:14:00;Juan
39;Firmar revision tecnica;2012-05-14 10:16:00;2012-05-14 10:16:00;Alejandro
39;Entregar papeles a cliente;2012-05-14 10:20:00;2012-05-14 10:23:00;Diego
40;Ingresar datos vehiculo;2012-05-14 10:02:00;2012-05-14 10:02:00;Diego
40;Revisar amortiguacion y direccion;2012-05-14 10:03:00;2012-05-14 10:06:00;Paco
40;Recibir pago cliente;2012-05-14 10:03:00;2012-05-14 10:06:00;Diego
40;Revisar gases;2012-05-14 10:04:00;2012-05-14 10:07:00;Paco
40;Revisar luces;2012-05-14 10:05:00;2012-05-14 10:07:00;Luis
40;Entregar boleta;2012-05-14 10:06:00;2012-05-14 10:06:00;Isabel
40;Revisar frenos;2012-05-14 10:09:00;2012-05-14 10:14:00;Paco
40;Firmar revision tecnica;2012-05-14 10:16:00;2012-05-14 10:16:00;Alejandro
40;Entregar papeles a cliente;2012-05-14 10:19:00;2012-05-14 10:21:00;Isabel
41;Ingresar datos vehiculo;2012-05-14 10:07:00;2012-05-14 10:07:00;Diego
41;Revisar gases;2012-05-14 10:08:00;2012-05-14 10:10:00;Luis
41;Recibir pago cliente;2012-05-14 10:08:00;2012-05-14 10:10:00;Isabel
41;Revisar luces;2012-05-14 10:09:00;2012-05-14 10:12:00;Luis
41;Revisar amortiguacion y direccion;2012-05-14 10:09:00;2012-05-14 10:12:00;Juan
41;Entregar boleta;2012-05-14 10:11:00;2012-05-14 10:11:00;Diego
41;Revisar frenos;2012-05-14 10:16:00;2012-05-14 10:21:00;Juan
41;Firmar revision tecnica;2012-05-14 10:24:00;2012-05-14 10:24:00;Alejandro
41;Entregar papeles a cliente;2012-05-14 10:27:00;2012-05-14 10:29:00;Isabel
42;Ingresar datos vehiculo;2012-05-14 10:09:00;2012-05-14 10:09:00;Diego
42;Revisar gases;2012-05-14 10:10:00;2012-05-14 10:12:00;Hugo
42;Revisar amortiguacion y direccion;2012-05-14 10:11:00;2012-05-14 10:14:00;Hugo
42;Revisar luces;2012-05-14 10:12:00;2012-05-14 10:14:00;Juan
42;Recibir pago cliente;2012-05-14 10:12:00;2012-05-14 10:15:00;Isabel
42;Entregar boleta;2012-05-14 10:16:00;2012-05-14 10:16:00;Diego
42;Revisar frenos;2012-05-14 10:16:00;2012-05-14 10:21:00;Juan
42;Firmar revision tecnica;2012-05-14 10:23:00;2012-05-14 10:23:00;Alejandro
42;Entregar papeles a cliente;2012-05-14 10:27:00;2012-05-14 10:29:00;Diego
43;Ingresar datos vehiculo;2012-05-14 10:12:00;2012-05-14 10:12:00;Diego
43;Revisar gases;2012-05-14 10:13:00;2012-05-14 10:15:00;Juan
43;Revisar amortiguacion y direccion;2012-05-14 10:14:00;2012-05-14 10:16:00;Juan
43;Revisar luces;2012-05-14 10:15:00;2012-05-14 10:17:00;Paco
43;Recibir pago cliente;2012-05-14 10:15:00;2012-05-14 10:16:00;Diego
43;Entregar boleta;2012-05-14 10:17:00;2012-05-14 10:17:00;Diego
43;Revisar frenos;2012-05-14 10:20:00;2012-05-14 10:26:00;Juan
43;Firmar revision tecnica;2012-05-14 10:29:00;2012-05-14 10:29:00;Alejandro
43;Entregar papeles a cliente;2012-05-14 10:31:00;2012-05-14 10:33:00;Diego
44;Ingresar datos vehiculo;2012-05-14 10:13:00;2012-05-14 10:13:00;Diego
44;Revisar amortiguacion y direccion;2012-05-14 10:14:00;2012-05-14 10:16:00;Luis
44;Revisar gases;2012-05-14 10:14:00;2012-05-14 10:16:00;Juan
44;Revisar luces;2012-05-14 10:15:00;2012-05-14 10:18:00;Paco
44;Recibir pago cliente;2012-05-14 10:15:00;2012-05-14 10:18:00;Diego
44;Entregar boleta;2012-05-14 10:18:00;2012-05-14 10:18:00;Isabel
44;Revisar frenos;2012-05-14 10:20:00;2012-05-14 10:26:00;Juan
44;Firmar revision tecnica;2012-05-14 10:28:00;2012-05-14 10:28:00;Alejandro
44;Entregar papeles a cliente;2012-05-14 10:31:00;2012-05-14 10:36:00;Diego
45;Ingresar datos vehiculo;2012-05-14 10:15:00;2012-05-14 10:15:00;Diego
45;Revisar amortiguacion y direccion;2012-05-14 10:16:00;2012-05-14 10:19:00;Juan
45;Revisar gases;2012-05-14 10:17:00;2012-05-14 10:19:00;Luis
45;Revisar luces;2012-05-14 10:18:00;2012-05-14 10:20:00;Luis
45;Recibir pago cliente;2012-05-14 10:18:00;2012-05-14 10:21:00;Diego
45;Entregar boleta;2012-05-14 10:22:00;2012-05-14 10:22:00;Isabel
45;Revisar frenos;2012-05-14 10:23:00;2012-05-14 10:27:00;Hugo
45;Firmar revision tecnica;2012-05-14 10:29:00;2012-05-14 10:29:00;Alejandro
45;Entregar papeles a cliente;2012-05-14 10:33:00;2012-05-14 10:35:00;Isabel
46;Ingresar datos vehiculo;2012-05-14 10:15:00;2012-05-14 10:15:00;Diego
46;Revisar gases;2012-05-14 10:17:00;2012-05-14 10:19:00;Juan
46;Revisar amortiguacion y direccion;2012-05-14 10:18:00;2012-05-14 10:20:00;Paco
46;Revisar luces;2012-05-14 10:18:00;2012-05-14 10:20:00;Paco
46;Recibir pago cliente;2012-05-14 10:19:00;2012-05-14 10:22:00;Isabel
46;Revisar frenos;2012-05-14 10:21:00;2012-05-14 10:27:00;Hugo
46;Entregar boleta;2012-05-14 10:22:00;2012-05-14 10:22:00;Diego
46;Firmar revision tecnica;2012-05-14 10:30:00;2012-05-14 10:30:00;Alejandro
46;Entregar papeles a cliente;2012-05-14 10:33:00;2012-05-14 10:37:00;Diego
47;Ingresar datos vehiculo;2012-05-14 10:18:00;2012-05-14 10:18:00;Diego
47;Recibir pago cliente;2012-05-14 10:19:00;2012-05-14 10:20:00;Diego
47;Revisar gases;2012-05-14 10:19:00;2012-05-14 10:21:00;Paco
47;Revisar amortiguacion y direccion;2012-05-14 10:20:00;2012-05-14 10:22:00;Juan
47;Entregar boleta;2012-05-14 10:20:00;2012-05-14 10:20:00;Isabel
47;Revisar luces;2012-05-14 10:20:00;2012-05-14 10:23:00;Luis
47;Revisar frenos;2012-05-14 10:25:00;2012-05-14 10:31:00;Paco
47;Firmar revision tecnica;2012-05-14 10:33:00;2012-05-14 10:33:00;Alejandro
47;Entregar papeles a cliente;2012-05-14 10:37:00;2012-05-14 10:41:00;Isabel
48;Ingresar datos vehiculo;2012-05-14 10:21:00;2012-05-14 10:21:00;Diego
48;Revisar amortiguacion y direccion;2012-05-14 10:23:00;2012-05-14 10:25:00;Juan
48;Revisar gases;2012-05-14 10:23:00;2012-05-14 10:26:00;Juan
48;Revisar luces;2012-05-14 10:23:00;2012-05-14 10:26:00;Luis
48;Recibir pago cliente;2012-05-14 10:24:00;2012-05-14 10:26:00;Diego
48;Entregar boleta;2012-05-14 10:26:00;2012-05-14 10:26:00;Diego
48;Revisar frenos;2012-05-14 10:29:00;2012-05-14 10:33:00;Paco
48;Firmar revision tecnica;2012-05-14 10:36:00;2012-05-14 10:36:00;Alejandro
48;Entregar papeles a cliente;2012-05-14 10:39:00;2012-05-14 10:41:00;Diego
49;Ingresar datos vehiculo;2012-05-14 10:25:00;2012-05-14 10:25:00;Diego
49;Revisar gases;2012-05-14 10:26:00;2012-05-14 10:29:00;Juan
49;Revisar luces;2012-05-14 10:27:00;2012-05-14 10:30:00;Luis
49;Revisar amortiguacion y direccion;2012-05-14 10:27:00;2012-05-14 10:30:00;Hugo
49;Recibir pago cliente;2012-05-14 10:29:00;2012-05-14 10:31:00;Isabel
49;Entregar boleta;2012-05-14 10:32:00;2012-05-14 10:32:00;Diego
49;Revisar frenos;2012-05-14 10:32:00;2012-05-14 10:38:00;Paco
49;Firmar revision tecnica;2012-05-14 10:40:00;2012-05-14 10:40:00;Alejandro
49;Entregar papeles a cliente;2012-05-14 10:43:00;2012-05-14 10:45:00;Diego
50;Ingresar datos vehiculo;2012-05-14 10:28:00;2012-05-14 10:28:00;Diego
50;Revisar gases;2012-05-14 10:29:00;2012-05-14 10:32:00;Luis
50;Recibir pago cliente;2012-05-14 10:30:00;2012-05-14 10:32:00;Diego
50;Revisar amortiguacion y direccion;2012-05-14 10:31:00;2012-05-14 10:34:00;Luis
50;Revisar luces;2012-05-14 10:31:00;2012-05-14 10:33:00;Luis
50;Entregar boleta;2012-05-14 10:33:00;2012-05-14 10:33:00;Isabel
50;Revisar frenos;2012-05-14 10:36:00;2012-05-14 10:42:00;Paco
50;Firmar revision tecnica;2012-05-14 10:45:00;2012-05-14 10:45:00;Alejandro
50;Entregar papeles a cliente;2012-05-14 10:48:00;2012-05-14 10:53:00;Diego
51;Ingresar datos vehiculo;2012-05-14 10:30:00;2012-05-14 10:30:00;Isabel
51;Revisar amortiguacion y direccion;2012-05-14 10:31:00;2012-05-14 10:34:00;Juan
51;Revisar gases;2012-05-14 10:32:00;2012-05-14 10:34:00;Paco
51;Recibir pago cliente;2012-05-14 10:32:00;2012-05-14 10:34:00;Isabel
51;Revisar luces;2012-05-14 10:33:00;2012-05-14 10:36:00;Juan
51;Entregar boleta;2012-05-14 10:34:00;2012-05-14 10:34:00;Isabel
51;Revisar frenos;2012-05-14 10:37:00;2012-05-14 10:41:00;Luis
51;Firmar revision tecnica;2012-05-14 10:44:00;2012-05-14 10:44:00;Alejandro
51;Entregar papeles a cliente;2012-05-14 10:47:00;2012-05-14 10:49:00;Diego
52;Ingresar datos vehiculo;2012-05-14 10:32:00;2012-05-14 10:32:00;Isabel
52;Revisar gases;2012-05-14 10:33:00;2012-05-14 10:35:00;Hugo
52;Revisar amortiguacion y direccion;2012-05-14 10:33:00;2012-05-14 10:35:00;Paco
52;Revisar luces;2012-05-14 10:34:00;2012-05-14 10:37:00;Juan
52;Recibir pago cliente;2012-05-14 10:35:00;2012-05-14 10:37:00;Diego
52;Entregar boleta;2012-05-14 10:37:00;2012-05-14 10:37:00;Diego
52;Revisar frenos;2012-05-14 10:39:00;2012-05-14 10:45:00;Luis
52;Firmar revision tecnica;2012-05-14 10:47:00;2012-05-14 10:47:00;Alejandro
52;Entregar papeles a cliente;2012-05-14 10:50:00;2012-05-14 10:53:00;Diego
53;Ingresar datos vehiculo;2012-05-14 10:32:00;2012-05-14 10:32:00;Diego
53;Revisar amortiguacion y direccion;2012-05-14 10:33:00;2012-05-14 10:35:00;Paco
53;Revisar gases;2012-05-14 10:33:00;2012-05-14 10:36:00;Paco
53;Revisar luces;2012-05-14 10:34:00;2012-05-14 10:37:00;Juan
53;Recibir pago cliente;2012-05-14 10:36:00;2012-05-14 10:38:00;Diego
53;Entregar boleta;2012-05-14 10:38:00;2012-05-14 10:38:00;Isabel
53;Revisar frenos;2012-05-14 10:39:00;2012-05-14 10:43:00;Hugo
53;Firmar revision tecnica;2012-05-14 10:46:00;2012-05-14 10:46:00;Alejandro
53;Entregar papeles a cliente;2012-05-14 10:49:00;2012-05-14 10:51:00;Diego
54;Ingresar datos vehiculo;2012-05-14 10:37:00;2012-05-14 10:37:00;Diego
54;Revisar gases;2012-05-14 10:38:00;2012-05-14 10:41:00;Paco
54;Recibir pago cliente;2012-05-14 10:39:00;2012-05-14 10:41:00;Diego
54;Revisar luces;2012-05-14 10:40:00;2012-05-14 10:42:00;Hugo
54;Revisar amortiguacion y direccion;2012-05-14 10:40:00;2012-05-14 10:42:00;Luis
54;Entregar boleta;2012-05-14 10:42:00;2012-05-14 10:42:00;Isabel
54;Revisar frenos;2012-05-14 10:45:00;2012-05-14 10:50:00;Hugo
54;Firmar revision tecnica;2012-05-14 10:53:00;2012-05-14 10:53:00;Alejandro
54;Entregar papeles a cliente;2012-05-14 10:57:00;2012-05-14 11:00:00;Diego
55;Ingresar datos vehiculo;2012-05-14 10:36:00;2012-05-14 10:36:00;Diego
55;Revisar gases;2012-05-14 10:37:00;2012-05-14 10:40:00;Juan
55;Revisar amortiguacion y direccion;2012-05-14 10:38:00;2012-05-14 10:40:00;Hugo
55;Revisar luces;2012-05-14 10:38:00;2012-05-14 10:41:00;Luis
55;Recibir pago cliente;2012-05-14 10:38:00;2012-05-14 10:40:00;Isabel
55;Entregar boleta;2012-05-14 10:40:00;2012-05-14 10:40:00;Diego
55;Revisar frenos;2012-05-14 10:42:00;2012-05-14 10:48:00;Paco
55;Firmar revision tecnica;2012-05-14 10:51:00;2012-05-14 10:51:00;Alejandro
55;Entregar papeles a cliente;2012-05-14 10:55:00;2012-05-14 10:56:00;Diego
56;Ingresar datos vehiculo;2012-05-14 10:40:00;2012-05-14 10:40:00;Isabel
56;Revisar amortiguacion y direccion;2012-05-14 10:41:00;2012-05-14 10:43:00;Hugo
56;Revisar gases;2012-05-14 10:41:00;2012-05-14 10:44:00;Hugo
56;Revisar luces;2012-05-14 10:42:00;2012-05-14 10:45:00;Paco
56;Recibir pago cliente;2012-05-14 10:43:00;2012-05-14 10:45:00;Isabel
56;Entregar boleta;2012-05-14 10:45:00;2012-05-14 10:45:00;Isabel
56;Revisar frenos;2012-05-14 10:46:00;2012-05-14 10:51:00;Paco
56;Firmar revision tecnica;2012-05-14 10:54:00;2012-05-14 10:54:00;Alejandro
56;Entregar papeles a cliente;2012-05-14 10:56:00;2012-05-14 11:01:00;Isabel
57;Ingresar datos vehiculo;2012-05-14 10:43:00;2012-05-14 10:43:00;Isabel
57;Revisar gases;2012-05-14 10:44:00;2012-05-14 10:47:00;Luis
57;Revisar amortiguacion y direccion;2012-05-14 10:44:00;2012-05-14 10:47:00;Luis
57;Revisar luces;2012-05-14 10:45:00;2012-05-14 10:48:00;Juan
57;Recibir pago cliente;2012-05-14 10:46:00;2012-05-14 10:48:00;Diego
57;Entregar boleta;2012-05-14 10:48:00;2012-05-14 10:48:00;Diego
57;Revisar frenos;2012-05-14 10:50:00;2012-05-14 10:56:00;Paco
57;Firmar revision tecnica;2012-05-14 10:58:00;2012-05-14 10:58:00;Alejandro
57;Entregar papeles a cliente;2012-05-14 11:00:00;2012-05-14 11:04:00;Isabel
58;Ingresar datos vehiculo;2012-05-14 10:46:00;2012-05-14 10:46:00;Isabel
58;Revisar gases;2012-05-14 10:48:00;2012-05-14 10:51:00;Luis
58;Revisar amortiguacion y direccion;2012-05-14 10:48:00;2012-05-14 10:51:00;Hugo
58;Revisar luces;2012-05-14 10:49:00;2012-05-14 10:52:00;Luis
58;Recibir pago cliente;2012-05-14 10:49:00;2012-05-14 10:51:00;Isabel
58;Entregar boleta;2012-05-14 10:52:00;2012-05-14 10:52:00;Diego
58;Revisar frenos;2012-05-14 10:56:00;2012-05-14 11:01:00;Hugo
58;Firmar revision tecnica;2012-05-14 11:03:00;2012-05-14 11:03:00;Alejandro
58;Entregar papeles a cliente;2012-05-14 11:05:00;2012-05-14 11:09:00;Isabel
59;Ingresar datos vehiculo;2012-05-14 10:48:00;2012-05-14 10:48:00;Isabel
59;Revisar amortiguacion y direccion;2012-05-14 10:49:00;2012-05-14 10:52:00;Hugo
59;Revisar gases;2012-05-14 10:50:00;2012-05-14 10:52:00;Luis
59;Revisar luces;2012-05-14 10:51:00;2012-05-14 10:53:00;Luis
59;Recibir pago cliente;2012-05-14 10:52:00;2012-05-14 10:54:00;Isabel
59;Entregar boleta;2012-05-14 10:55:00;2012-05-14 10:55:00;Diego
59;Revisar frenos;2012-05-14 10:55:00;2012-05-14 11:00:00;Paco
59;Firmar revision tecnica;2012-05-14 11:03:00;2012-05-14 11:03:00;Alejandro
59;Entregar papeles a cliente;2012-05-14 11:07:00;2012-05-14 11:11:00;Diego
60;Ingresar datos vehiculo;2012-05-14 10:50:00;2012-05-14 10:50:00;Diego
60;Revisar gases;2012-05-14 10:52:00;2012-05-14 10:54:00;Luis
60;Revisar amortiguacion y direccion;2012-05-14 10:52:00;2012-05-14 10:54:00;Juan
60;Recibir pago cliente;2012-05-14 10:52:00;2012-05-14 10:53:00;Isabel
60;Revisar luces;2012-05-14 10:52:00;2012-05-14 10:54:00;Juan
60;Entregar boleta;2012-05-14 10:54:00;2012-05-14 10:54:00;Diego
60;Revisar frenos;2012-05-14 10:58:00;2012-05-14 11:03:00;Hugo
60;Firmar revision tecnica;2012-05-14 11:05:00;2012-05-14 11:05:00;Alejandro
60;Entregar papeles a cliente;2012-05-14 11:08:00;2012-05-14 11:11:00;Isabel
61;Ingresar datos vehiculo;2012-05-14 10:53:00;2012-05-14 10:53:00;Isabel
61;Revisar gases;2012-05-14 10:54:00;2012-05-14 10:57:00;Luis
61;Revisar amortiguacion y direccion;2012-05-14 10:55:00;2012-05-14 10:58:00;Hugo
61;Revisar luces;2012-05-14 10:55:00;2012-05-14 10:58:00;Luis
61;Recibir pago cliente;2012-05-14 10:56:00;2012-05-14 10:58:00;Diego
61;Entregar boleta;2012-05-14 10:59:00;2012-05-14 10:59:00;Diego
61;Revisar frenos;2012-05-14 11:02:00;2012-05-14 11:07:00;Hugo
61;Firmar revision tecnica;2012-05-14 11:09:00;2012-05-14 11:09:00;Alejandro
61;Entregar papeles a cliente;2012-05-14 11:13:00;2012-05-14 11:14:00;Diego
62;Ingresar datos vehiculo;2012-05-14 10:56:00;2012-05-14 10:56:00;Isabel
62;Revisar gases;2012-05-14 10:58:00;2012-05-14 11:00:00;Luis
62;Recibir pago cliente;2012-05-14 10:59:00;2012-05-14 11:00:00;Diego
62;Revisar luces;2012-05-14 10:59:00;2012-05-14 11:01:00;Luis
62;Revisar amortiguacion y direccion;2012-05-14 10:59:00;2012-05-14 11:01:00;Paco
62;Entregar boleta;2012-05-14 11:00:00;2012-05-14 11:00:00;Isabel
62;Revisar frenos;2012-05-14 11:05:00;2012-05-14 11:10:00;Luis
62;Firmar revision tecnica;2012-05-14 11:13:00;2012-05-14 11:13:00;Alejandro
62;Entregar papeles a cliente;2012-05-14 11:17:00;2012-05-14 11:20:00;Diego
63;Ingresar datos vehiculo;2012-05-14 10:59:00;2012-05-14 10:59:00;Isabel
63;Revisar amortiguacion y direccion;2012-05-14 11:00:00;2012-05-14 11:02:00;Juan
63;Revisar gases;2012-05-14 11:00:00;2012-05-14 11:02:00;Hugo
63;Recibir pago cliente;2012-05-14 11:01:00;2012-05-14 11:03:00;Isabel
63;Revisar luces;2012-05-14 11:01:00;2012-05-14 11:03:00;Juan
63;Entregar boleta;2012-05-14 11:04:00;2012-05-14 11:04:00;Diego
63;Revisar frenos;2012-05-14 11:06:00;2012-05-14 11:12:00;Luis
63;Firmar revision tecnica;2012-05-14 11:14:00;2012-05-14 11:14:00;Alejandro
63;Entregar papeles a cliente;2012-05-14 11:18:00;2012-05-14 11:22:00;Isabel
64;Ingresar datos vehiculo;2012-05-14 11:03:00;2012-05-14 11:03:00;Isabel
64;Revisar gases;2012-05-14 11:04:00;2012-05-14 11:07:00;Luis
64;Recibir pago cliente;2012-05-14 11:04:00;2012-05-14 11:06:00;Isabel
64;Revisar amortiguacion y direccion;2012-05-14 11:05:00;2012-05-14 11:07:00;Juan
64;Revisar luces;2012-05-14 11:05:00;2012-05-14 11:08:00;Juan
64;Entregar boleta;2012-05-14 11:06:00;2012-05-14 11:06:00;Diego
64;Revisar frenos;2012-05-14 11:09:00;2012-05-14 11:14:00;Luis
64;Firmar revision tecnica;2012-05-14 11:17:00;2012-05-14 11:17:00;Alejandro
64;Entregar papeles a cliente;2012-05-14 11:20:00;2012-05-14 11:23:00;Isabel
65;Ingresar datos vehiculo;2012-05-14 11:07:00;2012-05-14 11:07:00;Diego
65;Revisar amortiguacion y direccion;2012-05-14 11:09:00;2012-05-14 11:11:00;Paco
65;Revisar gases;2012-05-14 11:09:00;2012-05-14 11:11:00;Hugo
65;Revisar luces;2012-05-14 11:09:00;2012-05-14 11:11:00;Juan
65;Recibir pago cliente;2012-05-14 11:10:00;2012-05-14 11:12:00;Isabel
65;Entregar boleta;2012-05-14 11:12:00;2012-05-14 11:12:00;Diego
65;Revisar frenos;2012-05-14 11:15:00;2012-05-14 11:20:00;Luis
65;Firmar revision tecnica;2012-05-14 11:23:00;2012-05-14 11:23:00;Alejandro
65;Entregar papeles a cliente;2012-05-14 11:27:00;2012-05-14 11:29:00;Isabel
66;Ingresar datos vehiculo;2012-05-14 11:07:00;2012-05-14 11:07:00;Diego
66;Revisar gases;2012-05-14 11:09:00;2012-05-14 11:11:00;Paco
66;Revisar amortiguacion y direccion;2012-05-14 11:09:00;2012-05-14 11:12:00;Luis
66;Revisar luces;2012-05-14 11:10:00;2012-05-14 11:12:00;Luis
66;Recibir pago cliente;2012-05-14 11:11:00;2012-05-14 11:13:00;Isabel
66;Entregar boleta;2012-05-14 11:14:00;2012-05-14 11:14:00;Isabel
66;Revisar frenos;2012-05-14 11:14:00;2012-05-14 11:19:00;Hugo
66;Firmar revision tecnica;2012-05-14 11:22:00;2012-05-14 11:22:00;Alejandro
66;Entregar papeles a cliente;2012-05-14 11:24:00;2012-05-14 11:27:00;Diego
67;Ingresar datos vehiculo;2012-05-14 11:07:00;2012-05-14 11:07:00;Isabel
67;Revisar gases;2012-05-14 11:08:00;2012-05-14 11:11:00;Juan
67;Revisar amortiguacion y direccion;2012-05-14 11:09:00;2012-05-14 11:12:00;Luis
67;Revisar luces;2012-05-14 11:10:00;2012-05-14 11:12:00;Luis
67;Recibir pago cliente;2012-05-14 11:10:00;2012-05-14 11:13:00;Isabel
67;Entregar boleta;2012-05-14 11:14:00;2012-05-14 11:14:00;Diego
67;Revisar frenos;2012-05-14 11:14:00;2012-05-14 11:19:00;Paco
67;Firmar revision tecnica;2012-05-14 11:21:00;2012-05-14 11:21:00;Alejandro
67;Entregar papeles a cliente;2012-05-14 11:23:00;2012-05-14 11:26:00;Diego
68;Ingresar datos vehiculo;2012-05-14 11:11:00;2012-05-14 11:11:00;Diego
68;Revisar gases;2012-05-14 11:12:00;2012-05-14 11:15:00;Luis
68;Revisar amortiguacion y direccion;2012-05-14 11:14:00;2012-05-14 11:16:00;Luis
68;Revisar luces;2012-05-14 11:14:00;2012-05-14 11:17:00;Paco
68;Recibir pago cliente;2012-05-14 11:15:00;2012-05-14 11:17:00;Isabel
68;Entregar boleta;2012-05-14 11:17:00;2012-05-14 11:17:00;Diego
68;Revisar frenos;2012-05-14 11:19:00;2012-05-14 11:25:00;Luis
68;Imprimir detalle defectos;2012-05-14 11:26:00;2012-05-14 11:26:00;Hugo
68;Entregar papeles a cliente;2012-05-14 11:30:00;2012-05-14 11:33:00;Diego
69;Ingresar datos vehiculo;2012-05-14 11:15:00;2012-05-14 11:15:00;Isabel
69;Recibir pago cliente;2012-05-14 11:16:00;2012-05-14 11:18:00;Diego
69;Revisar gases;2012-05-14 11:16:00;2012-05-14 11:19:00;Paco
69;Revisar amortiguacion y direccion;2012-05-14 11:16:00;2012-05-14 11:18:00;Hugo
69;Revisar luces;2012-05-14 11:18:00;2012-05-14 11:21:00;Juan
69;Entregar boleta;2012-05-14 11:19:00;2012-05-14 11:19:00;Diego
69;Revisar frenos;2012-05-14 11:23:00;2012-05-14 11:27:00;Paco
69;Firmar revision tecnica;2012-05-14 11:30:00;2012-05-14 11:30:00;Alejandro
69;Entregar papeles a cliente;2012-05-14 11:33:00;2012-05-14 11:34:00;Isabel
70;Ingresar datos vehiculo;2012-05-14 11:18:00;2012-05-14 11:18:00;Isabel
70;Revisar gases;2012-05-14 11:19:00;2012-05-14 11:22:00;Paco
70;Recibir pago cliente;2012-05-14 11:20:00;2012-05-14 11:23:00;Diego
70;Revisar luces;2012-05-14 11:21:00;2012-05-14 11:23:00;Luis
70;Revisar amortiguacion y direccion;2012-05-14 11:21:00;2012-05-14 11:23:00;Hugo
70;Entregar boleta;2012-05-14 11:24:00;2012-05-14 11:24:00;Isabel
70;Revisar frenos;2012-05-14 11:26:00;2012-05-14 11:30:00;Juan
70;Firmar revision tecnica;2012-05-14 11:33:00;2012-05-14 11:33:00;Alejandro
70;Entregar papeles a cliente;2012-05-14 11:36:00;2012-05-14 11:39:00;Diego
71;Ingresar datos vehiculo;2012-05-14 11:20:00;2012-05-14 11:20:00;Diego
71;Recibir pago cliente;2012-05-14 11:21:00;2012-05-14 11:24:00;Isabel
71;Revisar amortiguacion y direccion;2012-05-14 11:21:00;2012-05-14 11:24:00;Paco
71;Revisar gases;2012-05-14 11:22:00;2012-05-14 11:24:00;Hugo
71;Revisar luces;2012-05-14 11:22:00;2012-05-14 11:25:00;Luis
71;Entregar boleta;2012-05-14 11:24:00;2012-05-14 11:24:00;Isabel
71;Revisar frenos;2012-05-14 11:28:00;2012-05-14 11:33:00;Hugo
71;Firmar revision tecnica;2012-05-14 11:36:00;2012-05-14 11:36:00;Alejandro
71;Entregar papeles a cliente;2012-05-14 11:39:00;2012-05-14 11:42:00;Isabel
72;Ingresar datos vehiculo;2012-05-14 11:23:00;2012-05-14 11:23:00;Diego
72;Revisar gases;2012-05-14 11:24:00;2012-05-14 11:26:00;Paco
72;Revisar luces;2012-05-14 11:25:00;2012-05-14 11:27:00;Juan
